bruce_id,timestamp,transaction_id,merchant_id,hit_rules,rules_decision,override,engine_decision,final_decision,is_fraud_x,is_fraud_y,learning_label,B_listed,W_listed,rel_rules,h2o_score,bayesia_score,ml_label,sherlock_decision
23715030,2016-11-15 09:12:13,73060da5-b423-4a78-909d-6aefb16a9022,M098322,,,,accept,settlement,0,0,0,0,0,0,0.36,0.02,0,accept
23721054,2016-11-15 10:13:21,81ba1ac9-af22-4113-923b-46312e1b644a,M098322,,,,accept,deny,0,3,1,0,0,0,555.38,0.32,0,accept
23725728,2016-11-15 11:06:30,ba700e3a-413a-402e-8851-95b3ac367837,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,118.64,681.29,0,deny
23725833,2016-11-15 11:07:45,3e70b582-af68-4877-b0bd-8c0c6352b7df,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,84.76,996.07,0,deny
23726325,2016-11-15 11:13:24,204d6753-afda-47ec-9d5a-7fa5225cde9b,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,103.94,987.77,0,deny
23726325,2016-11-15 11:13:24,204d6753-afda-47ec-9d5a-7fa5225cde9b,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,103.94,987.77,0,deny
23726415,2016-11-15 11:14:38,b74acb33-ca76-4d44-81a7-54bdb672c729,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,123.57,996.07,0,deny
23726415,2016-11-15 11:14:38,b74acb33-ca76-4d44-81a7-54bdb672c729,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,123.57,996.07,0,deny
23726745,2016-11-15 11:18:36,7b6c6e34-c4f6-4c3f-8cc1-d6e002e5f990,M098322,,,,accept,deny,0,5,2,0,0,0,41.07,5.69,0,accept
23726772,2016-11-15 11:19:00,d9d2685d-9edd-4c44-93ea-5efd2c27a3d1,M098322,,,,accept,deny,0,5,2,0,0,0,111.01,46.96,0,accept
23726835,2016-11-15 11:19:39,117dce59-1777-4147-8a0d-e5ce27a74109,M098322,,,,accept,deny,0,5,2,0,0,0,126.88,46.96,0,accept
23726952,2016-11-15 11:21:35,43746e53-74ff-47f2-bc66-24b5d4eddb93,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,86.85,585.14,0,deny
23726952,2016-11-15 11:21:35,43746e53-74ff-47f2-bc66-24b5d4eddb93,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,86.85,585.14,0,deny
23727003,2016-11-15 11:22:25,392b9d78-6d59-4179-a0b0-e52de348ea51,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,156.71,298.31,0,deny
23727003,2016-11-15 11:22:25,392b9d78-6d59-4179-a0b0-e52de348ea51,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,156.71,298.31,0,deny
23727129,2016-11-15 11:23:47,08a4621c-12cf-4d22-b82f-ef8666b458eb,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,167.63,119.31,0,deny
23727129,2016-11-15 11:23:47,08a4621c-12cf-4d22-b82f-ef8666b458eb,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,167.63,119.31,0,deny
23727129,2016-11-15 11:23:47,08a4621c-12cf-4d22-b82f-ef8666b458eb,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,167.63,119.31,0,deny
23727141,2016-11-15 11:23:54,60f69608-7406-4f78-952c-90cbe1c28dec,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,143.49,987.77,0,deny
23727141,2016-11-15 11:23:54,60f69608-7406-4f78-952c-90cbe1c28dec,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,143.49,987.77,0,deny
23727327,2016-11-15 11:26:12,01884853-c1cf-4e87-b09b-1bb06e022976,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,161.35,296.84,0,deny
23727327,2016-11-15 11:26:12,01884853-c1cf-4e87-b09b-1bb06e022976,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,161.35,296.84,0,deny
23727327,2016-11-15 11:26:12,01884853-c1cf-4e87-b09b-1bb06e022976,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,161.35,296.84,0,deny
23728212,2016-11-15 11:35:38,9485bd9a-4c08-450d-84bd-86707c0ced58,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,163.45,986.99,0,deny
23728212,2016-11-15 11:35:38,9485bd9a-4c08-450d-84bd-86707c0ced58,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,163.45,986.99,0,deny
23728212,2016-11-15 11:35:38,9485bd9a-4c08-450d-84bd-86707c0ced58,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,163.45,986.99,0,deny
23728503,2016-11-15 11:38:59,08c4e7b7-e738-445d-83a6-f89c9e2b5327,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,183.53,987.77,0,deny
23728503,2016-11-15 11:38:59,08c4e7b7-e738-445d-83a6-f89c9e2b5327,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,183.53,987.77,0,deny
23728503,2016-11-15 11:38:59,08c4e7b7-e738-445d-83a6-f89c9e2b5327,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,183.53,987.77,0,deny
23729967,2016-11-15 11:56:10,06eec869-e04a-4ffa-ae06-6d328698bf1b,M098322,,,,accept,deny,0,5,2,0,0,0,3.73,0.0,0,accept
23729991,2016-11-15 11:56:28,f6a58098-4f5c-4d7a-ad76-5330bece5daa,M098322,,,,accept,deny,0,5,2,0,0,0,130.98,2.7,0,accept
23730003,2016-11-15 11:56:38,2e7f04de-f932-4f49-8741-ef36dfcbf2fa,M098322,,,,accept,deny,0,5,2,0,0,0,140.53,6.38,0,accept
23730114,2016-11-15 11:57:46,bbca41a8-e476-4bb8-a904-493c2c30f68c,M098322,,,,accept,deny,0,5,2,0,0,0,147.78,8.83,0,accept
23733333,2016-11-15 12:32:22,cb9ce61d-7463-4373-9d86-54ffda83b4d6,M098322,,,,accept,deny,0,3,1,0,0,0,545.34,1.54,0,accept
23734005,2016-11-15 12:40:03,c662fb13-d02a-4bd1-9f8f-1921bc208cfc,M098322,,,,accept,deny,0,3,1,0,0,0,925.66,997.09,1,deny
23744301,2016-11-15 14:30:11,1cae4ac2-823e-4a48-94c1-602b9ee0bd2b,M098322,,,,accept,settlement,0,0,0,0,0,0,0.43,0.54,0,accept
23747904,2016-11-15 15:14:36,e884d275-5b83-4f21-a0f1-130a8f79b70e,M098322,,,,deny,None,0,2,1,1,0,0,997.2,999.87,1,deny
23748981,2016-11-15 15:30:43,35a524b4-4cab-4461-8861-ac372eaa02e0,M098322,,,,accept,settlement,2,0,2,0,0,0,0.35,0.0,0,accept
23760261,2016-11-15 22:48:57,69f2c03a-67a1-48e6-9f72-ac0b9b710543,M098322,,,,accept,settlement,0,0,0,0,0,0,0.33,2.07,0,accept
23764665,2016-11-16 00:32:33,21534ff8-9b5c-47b0-95d8-5d8cda6f50b4,M098322,,,,accept,deny,0,5,2,0,0,0,5.56,2.36,0,accept
23766453,2016-11-16 01:02:27,a1abf949-4fdf-420d-84a7-4e7de0a6ea9e,M098322,,,,accept,settlement,0,0,0,0,0,0,0.43,0.0,0,accept
23766591,2016-11-16 01:04:23,5009bf09-813e-4236-a966-84f261552da0,M098322,,,,accept,settlement,0,0,0,0,0,0,0.89,0.0,0,accept
23767476,2016-11-16 01:15:30,ec67821f-b698-4010-ab34-dbf15de60dc5,M098322,,,,accept,deny,0,5,2,0,0,0,355.04,0.25,0,accept
23770866,2016-11-16 01:55:07,e6614c45-1695-4bb2-9ca1-db34bd0b8da6,M098322,,,,accept,settlement,0,0,0,0,0,0,35.76,346.0,0,accept
23772462,2016-11-16 02:10:57,5962bdda-8dff-4b5d-9b6a-b9677a8d930e,M098322,,,,accept,deny,0,5,2,0,0,0,16.6,15.23,0,accept
23772585,2016-11-16 02:12:01,2433b048-1c68-4147-8046-8c15d7beff6a,M098322,,,,accept,settlement,0,0,0,0,0,0,52.6,819.86,0,accept
23772906,2016-11-16 02:15:05,52b6ee05-3570-4ebb-8583-23f67685b54b,M098322,,,,accept,settlement,0,0,0,0,0,0,1.95,65.84,0,accept
23779449,2016-11-16 03:07:34,c9fba9c2-5eea-4889-9e64-5430b6485e16,M098322,,,,accept,settlement,0,0,0,0,0,0,0.9,0.0,0,accept
23780688,2016-11-16 03:17:01,f693a187-196f-4b9a-b25d-3a516e8d96f4,M098322,,,,accept,deny,0,5,2,0,0,0,40.83,9.92,0,accept
23780712,2016-11-16 03:17:10,40f527d7-56da-49fa-b060-50eebec47df6,M098322,,,,accept,deny,0,5,2,0,0,0,131.58,241.75,0,accept
23784459,2016-11-16 03:43:43,5c29f670-1135-4916-a6ef-a3e0722602b2,M098322,,,,accept,deny,0,5,2,0,0,0,0.85,0.05,0,accept
23785455,2016-11-16 03:50:40,3e7ac12e-6a8c-4ef9-8cb2-0c5a5d4cf1dd,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,226.77,338.56,0,deny
23785455,2016-11-16 03:50:40,3e7ac12e-6a8c-4ef9-8cb2-0c5a5d4cf1dd,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,226.77,338.56,0,deny
23789109,2016-11-16 04:19:50,4a31801b-aef8-418c-bb6f-ceaba5fb5662,M098322,,,,accept,deny,0,5,2,0,0,0,65.83,95.76,0,accept
23800590,2016-11-16 05:56:57,5357f807-56fb-46d1-a1d5-2806787970c8,M098322,SC0002735,deny,0,deny,None,3,5,1,0,0,0,983.27,999.99,1,deny
23808924,2016-11-16 07:06:00,1902308e-869e-4e55-bc4a-9b0b570f1b9d,M098322,,,,accept,settlement,0,0,0,0,0,0,0.14,0.0,0,accept
23809809,2016-11-16 07:13:42,da1b1c39-eb25-45b1-9be0-fe81a0b9c5ab,M098322,,,,accept,settlement,0,0,0,0,0,0,36.75,568.72,0,accept
23810181,2016-11-16 07:17:00,628647ea-b6e1-469e-8c08-3cc88b46fd16,M098322,,,,accept,deny,0,5,2,0,0,0,15.42,34.0,0,accept
23812965,2016-11-16 07:39:54,df766e17-123c-443b-8311-3640bee4ec66,M098322,SC0002735,deny,0,deny,None,3,5,1,0,0,0,993.9,999.99,1,deny
23816238,2016-11-16 08:06:56,2d5454b8-c0b1-4a4c-85b5-6a0cc95db350,M098322,,,,accept,settlement,0,0,0,0,0,0,2.71,2.55,0,accept
23820189,2016-11-16 08:40:24,44e44255-41b9-440d-93ef-38c02fd853b4,M098322,,,,accept,settlement,0,0,0,0,0,0,0.62,0.06,0,accept
23834601,2016-11-16 10:50:28,8080a8e5-f8c2-4844-a571-c8c2aa99f089,M098322,,,,accept,settlement,0,0,0,0,0,0,0.55,0.0,0,accept
23844192,2016-11-16 12:38:17,bfc7f207-07c4-4f27-88b9-4b16e075c4cf,M098322,,,,accept,settlement,0,0,0,0,0,0,0.58,0.04,0,accept
23845128,2016-11-16 12:47:31,d20a8ba9-a28b-4356-a30c-aaecaa2008cb,M098322,,,,accept,settlement,0,0,0,0,0,0,1.23,0.0,0,accept
23846220,2016-11-16 13:00:32,6707516f-5401-44ef-a490-ea3d25e5b648,M098322,,,,accept,deny,0,5,2,0,0,0,1.47,0.15,0,accept
23846235,2016-11-16 13:00:45,cffe7020-d5bc-4536-804b-d134d97cb077,M098322,,,,accept,deny,0,5,2,0,0,0,114.14,85.58,0,accept
23847648,2016-11-16 13:15:34,d1e2d69d-d00b-44cb-8ad8-f43f6a0b0f4a,M098322,,,,accept,deny,0,5,2,0,0,0,139.13,181.23,0,accept
23847693,2016-11-16 13:16:00,cf7ff392-1b6e-4400-8aec-5bc585bb7bf3,M098322,,,,accept,deny,0,5,2,0,0,0,2.4,0.21,0,accept
23847720,2016-11-16 13:16:18,fdee11db-c9cc-4121-8ca7-824426025d32,M098322,,,,accept,deny,0,5,2,0,0,0,50.4,106.15,0,accept
23847792,2016-11-16 13:17:13,27192b50-80a8-4ded-9afa-e7734806685e,M098322,,,,accept,deny,0,5,2,0,0,0,56.02,106.15,0,accept
23847813,2016-11-16 13:17:20,1793eace-5163-48c1-8628-55145a0fe972,M098322,,,,accept,deny,0,5,2,0,0,0,60.58,106.15,0,accept
23852007,2016-11-16 14:02:30,c3c90f74-e74b-458d-83d2-6705b2917b65,M098322,,,,accept,deny,0,5,2,0,0,0,216.02,292.18,0,accept
23852175,2016-11-16 14:04:14,b954eb6a-e2c9-48ec-8308-9e40bbdbf5ef,M098322,,,,accept,settlement,0,0,0,0,0,0,225.37,638.64,0,accept
23856678,2016-11-16 14:55:39,afcafa77-3632-4069-97c9-5ace7333b60e,M098322,,,,accept,deny,0,3,1,0,0,0,359.61,3.13,0,accept
23857065,2016-11-16 15:00:21,93460b5f-7a24-455c-9c8e-11ff7d91f0c7,M098322,,,,accept,deny,0,3,1,0,0,0,864.84,990.95,1,deny
23870190,2016-11-16 22:28:59,4c8740a3-f6c8-40b7-97ff-823d4803b3a6,M098322,,,,accept,deny,0,5,2,0,0,0,5.81,0.02,0,accept
23870202,2016-11-16 22:29:09,7be78113-f1bb-496d-b49e-c4a6660d855d,M098322,,,,accept,deny,0,5,2,0,0,0,150.51,13.13,0,accept
23870253,2016-11-16 22:30:54,c6b02b9e-1f9d-4e8f-ada4-9be05eb35aff,M098322,,,,accept,settlement,0,0,0,0,0,0,131.55,36.09,0,accept
23870790,2016-11-16 22:49:19,7c5edc54-368f-427f-9185-476157adbe02,M098322,,,,accept,settlement,0,0,0,0,0,0,0.39,0.03,0,accept
23870856,2016-11-16 22:51:18,4f1a8c6b-0de8-418e-97e2-69b215f7e566,M098322,,,,accept,deny,0,5,2,0,0,0,1.5,0.16,0,accept
23870862,2016-11-16 22:51:27,1caca085-5119-4cd2-a5c0-33bacd57d44a,M098322,,,,accept,deny,0,5,2,0,0,0,59.36,24.23,0,accept
23871789,2016-11-16 23:21:10,0b326270-b8bc-44d7-bd7b-8cfbf2141b66,M098322,,,,accept,deny,0,5,2,0,0,0,1.08,0.0,0,accept
23871792,2016-11-16 23:21:21,b26f2b0a-36de-4b95-8b8b-c552363729b1,M098322,,,,accept,deny,0,5,2,0,0,0,31.54,14.79,0,accept
23871867,2016-11-16 23:23:37,6dd00ac6-b482-48ff-b938-4f142c2eafb0,M098322,,,,accept,deny,0,5,2,0,0,0,33.78,14.53,0,accept
23873226,2016-11-17 00:00:30,7caa18ac-67ea-4e27-a67b-11ad7700ec2e,M098322,,,,accept,settlement,0,0,0,0,0,0,0.26,0.06,0,accept
23874363,2016-11-17 00:23:56,d309cc12-6c3a-4235-9c60-58268b3484e6,M098322,,,,accept,deny,0,5,2,0,0,0,31.83,74.22,0,accept
23874381,2016-11-17 00:24:13,ff6d1d4d-7a00-475e-97ef-09e2a384b686,M098322,,,,accept,deny,0,5,2,0,0,0,33.52,683.97,0,accept
23874555,2016-11-17 00:27:21,b194c3aa-c701-4801-b99f-070da67d8d9f,M098322,,,,accept,deny,0,5,2,0,0,0,1.68,0.08,0,accept
23875548,2016-11-17 00:42:43,e3255963-e700-449f-8c0e-cd6b6553a8fd,M098322,,,,accept,settlement,0,0,0,0,0,0,0.15,0.0,0,accept
23879160,2016-11-17 01:32:55,e39a98ba-c44b-41f4-b695-e349ffa7825c,M098322,,,,accept,settlement,0,0,0,0,0,0,15.2,70.95,0,accept
23884452,2016-11-17 02:26:49,55e17fd0-0ae7-4621-b1be-8ab3a775e863,M098322,,,,accept,settlement,0,0,0,0,0,0,3.1,10.8,0,accept
23888766,2016-11-17 03:03:15,e7a5ace6-c389-4f6e-be63-6da6e426333a,M098322,,,,accept,settlement,0,0,0,0,0,0,59.65,51.0,0,accept
23889072,2016-11-17 03:05:36,5a661755-c795-4c40-9b99-03cc58948c8f,M098322,,,,accept,settlement,0,0,0,0,0,0,5.29,106.25,0,accept
23889150,2016-11-17 03:06:14,7e1a0714-017b-452b-abdd-4fabfe117bc9,M098322,,,,accept,deny,0,5,2,0,0,0,35.03,13.57,0,accept
23889375,2016-11-17 03:07:48,60e8005c-21d7-4e81-be3f-e841bdc72324,M098322,,,,accept,settlement,0,0,0,0,0,0,11.59,465.64,0,accept
23889603,2016-11-17 03:09:52,b5622512-ac49-45d4-8939-4200e1dbf663,M098322,,,,accept,deny,0,5,2,0,0,0,11.76,5.37,0,accept
23889648,2016-11-17 03:10:08,ab9db4ca-b9ea-4212-a473-c1bfee247916,M098322,,,,accept,deny,0,5,2,0,0,0,103.28,335.92,0,accept
23914221,2016-11-17 06:34:28,c329a40b-5505-498b-8e9f-367271b9da81,M098322,,,,accept,deny,0,5,2,0,0,0,33.03,6.99,0,accept
23922375,2016-11-17 07:38:02,c080b151-2065-48b9-8fca-feaa0995142f,M098322,,,,accept,deny,0,5,2,0,0,0,225.47,1.01,0,accept
23922552,2016-11-17 07:39:26,ca474885-b6a6-4e4e-bc23-7b2a8ad22a0c,M098322,,,,accept,deny,0,5,2,0,0,0,932.29,878.72,0,accept
23923278,2016-11-17 07:45:26,6d471262-484e-48a5-9fa2-5d774c0332b0,M098322,,,,accept,deny,0,5,2,0,0,0,947.44,944.86,0,accept
23939808,2016-11-17 10:03:11,09f8ea75-18d5-4848-b98a-c3527c27d02b,M098322,,,,accept,settlement,0,0,0,0,0,0,0.14,0.0,0,accept
23940117,2016-11-17 10:05:57,3abd5b05-d260-4c55-83c7-7610d494655b,M098322,,,,accept,settlement,0,0,0,0,0,0,0.15,0.0,0,accept
23949600,2016-11-17 11:43:19,132b2b6e-e57c-44e1-9843-b030734a9006,M098322,,,,accept,settlement,0,0,0,0,0,0,0.88,0.01,0,accept
23951100,2016-11-17 11:59:13,b3ddd2ad-eb66-486e-8341-82f21f8199a0,M098322,,,,accept,deny,0,5,2,0,0,0,353.89,0.36,0,accept
23956215,2016-11-17 12:54:51,ac4eb122-2219-425b-833a-8d7b9844fd8c,M098322,,,,accept,deny,0,5,2,0,0,0,0.43,1.18,0,accept
23957391,2016-11-17 13:07:28,b1d39c23-d65b-4a54-8881-00a2b1d50a1a,M098322,,,,accept,deny,0,5,2,0,0,0,134.94,50.9,0,accept
23957406,2016-11-17 13:07:37,258c9265-ff36-480b-a557-4d257463b133,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,114.17,216.86,0,deny
23957406,2016-11-17 13:07:37,258c9265-ff36-480b-a557-4d257463b133,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,114.17,216.86,0,deny
23957865,2016-11-17 13:12:33,ec0cec22-ecd2-429f-9771-c78cb50d191c,M098322,,,,accept,deny,0,5,2,0,0,0,868.51,66.92,0,accept
23960718,2016-11-17 13:45:57,d568862d-6f29-4e1f-9146-49f59d878bbc,M098322,,,,accept,settlement,0,0,0,0,0,0,0.17,0.0,0,accept
23961567,2016-11-17 13:55:32,c4c2f9b6-8589-4097-97a0-519657f71bb6,M098322,,,,accept,settlement,0,0,0,0,0,0,0.41,0.0,0,accept
23961600,2016-11-17 13:55:55,37e87194-e6e7-4fb1-8cae-c46ca2997ac5,M098322,,,,accept,settlement,0,0,0,0,0,0,0.42,0.02,0,accept
23967300,2016-11-17 15:06:11,250ebd2f-b20f-4b9e-a74c-c4356e22816c,M098322,,,,accept,settlement,0,0,0,0,0,0,4.05,0.01,0,accept
23974086,2016-11-17 16:55:43,425ddbab-19bd-4a6f-8729-02e31794329f,M098322,,,,accept,deny,0,5,2,0,0,0,25.3,48.15,0,accept
23974578,2016-11-17 17:06:50,692307ec-0e5b-4c47-87cf-2f07264f9b23,M098322,,,,accept,settlement,0,0,0,0,0,0,0.73,0.01,0,accept
23974815,2016-11-17 17:12:42,d12c2bcb-8517-48af-a089-eb25068c89e5,M098322,,,,accept,deny,0,5,2,0,0,0,2.48,0.02,0,accept
23974836,2016-11-17 17:12:59,7e29f2b1-2141-438f-9946-f034fd3b3344,M098322,,,,accept,deny,0,5,2,0,0,0,39.49,27.65,0,accept
23975706,2016-11-17 17:43:17,4a8a6d7e-7328-4d52-8689-c8473faa9e1a,M098322,,,,accept,settlement,0,0,0,0,0,0,2.16,4.96,0,accept
23976000,2016-11-17 17:56:42,21cc5c9f-1cdb-4adf-9e06-18c0b0eb7a40,M098322,,,,deny,None,0,2,1,1,0,0,998.98,999.99,1,deny
23977851,2016-11-17 19:41:57,5a926b9e-0a6a-4525-ab5f-ab4dd435502b,M098322,,,,accept,settlement,0,0,0,0,0,0,0.45,0.03,0,accept
23980734,2016-11-17 22:57:39,8b1bf221-a226-4804-887a-8162b4ae1e7d,M098322,,,,accept,deny,0,5,2,0,0,0,14.05,2.73,0,accept
23980758,2016-11-17 22:58:11,494b978c-5ab1-4920-bbae-342a78757fd3,M098322,,,,accept,deny,0,5,2,0,0,0,178.59,150.33,0,accept
23983866,2016-11-18 00:12:48,83db767a-aeec-482d-9177-19865c06862a,M098322,GB0000322,deny,0,deny,None,3,5,1,0,0,0,667.73,999.99,0,deny
23983866,2016-11-18 00:12:48,83db767a-aeec-482d-9177-19865c06862a,M098322,SC0002735,deny,0,deny,None,3,5,1,0,0,0,667.73,999.99,0,deny
23984049,2016-11-18 00:16:32,b05a010d-30c3-429f-8eca-f920bf51149b,M098322,,,,accept,settlement,0,0,0,0,0,0,594.1,999.99,0,accept
23984382,2016-11-18 00:23:58,27670199-4662-403e-878e-38fc76c42a0a,M098322,,,,accept,settlement,0,0,0,0,0,0,2.99,0.19,0,accept
23984535,2016-11-18 00:27:01,589ce7be-4f80-4c19-8ef8-0de842d6fa5f,M098322,,,,accept,settlement,0,0,0,0,0,0,1.41,0.0,0,accept
23986608,2016-11-18 00:59:07,d8a251be-3559-4964-b4ac-5a88a689d03c,M098322,,,,accept,deny,0,5,2,0,0,0,14.92,0.02,0,accept
23988456,2016-11-18 01:27:24,06c20405-04da-4897-a2b8-4859448e5efa,M098322,,,,accept,settlement,0,0,0,0,0,0,0.77,0.01,0,accept
23988552,2016-11-18 01:29:09,ccf72b21-4948-4f17-b881-2775e2276bdc,M098322,,,,accept,settlement,0,0,0,0,0,0,0.57,0.08,0,accept
23990046,2016-11-18 01:47:42,68d59c02-27f3-41cf-a4b2-8ae0e536bbe6,M098322,,,,accept,deny,0,5,2,0,0,0,186.92,0.32,0,accept
23993940,2016-11-18 02:29:55,0b974565-f8e9-43ad-93ba-0ac6d5102490,M098322,,,,accept,settlement,0,0,0,0,0,0,0.68,0.26,0,accept
23995680,2016-11-18 02:43:14,0f2c6eec-4f51-4236-a7c6-31173ef55bdc,M098322,,,,accept,deny,0,5,2,0,0,0,27.95,1.09,0,accept
23995767,2016-11-18 02:43:58,04de33b0-fd66-4de5-add1-8c3463d774d2,M098322,,,,accept,deny,0,5,2,0,0,0,82.57,19.33,0,accept
23996097,2016-11-18 02:46:18,6de47132-30fc-4bd3-8952-6198a0f092e4,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,98.62,19.33,0,deny
23996097,2016-11-18 02:46:18,6de47132-30fc-4bd3-8952-6198a0f092e4,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,98.62,19.33,0,deny
23996097,2016-11-18 02:46:18,6de47132-30fc-4bd3-8952-6198a0f092e4,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,98.62,19.33,0,deny
23996568,2016-11-18 02:49:46,3afa8a87-f202-4bde-ab41-59f4d76947c0,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,113.77,6.24,0,deny
23996568,2016-11-18 02:49:46,3afa8a87-f202-4bde-ab41-59f4d76947c0,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,113.77,6.24,0,deny
23996568,2016-11-18 02:49:46,3afa8a87-f202-4bde-ab41-59f4d76947c0,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,113.77,6.24,0,deny
23997231,2016-11-18 02:55:26,db93d0f3-2ea4-4ee0-ba18-f405d3d927ba,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,127.03,66.9,0,deny
23997231,2016-11-18 02:55:26,db93d0f3-2ea4-4ee0-ba18-f405d3d927ba,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,127.03,66.9,0,deny
23997231,2016-11-18 02:55:26,db93d0f3-2ea4-4ee0-ba18-f405d3d927ba,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,127.03,66.9,0,deny
23997264,2016-11-18 02:55:41,80b2e2c3-fad8-4e83-8cae-ddee770eb933,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,138.04,66.9,0,deny
23997264,2016-11-18 02:55:41,80b2e2c3-fad8-4e83-8cae-ddee770eb933,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,138.04,66.9,0,deny
23997264,2016-11-18 02:55:41,80b2e2c3-fad8-4e83-8cae-ddee770eb933,M098322,SC0000756,deny,0,deny,None,0,5,2,0,0,0,138.04,66.9,0,deny
23999058,2016-11-18 03:09:00,3aec58d3-2e9e-4d39-a092-61337ec42d70,M098322,,,,accept,settlement,0,0,0,0,0,0,0.87,1.74,0,accept
24003786,2016-11-18 03:44:31,fed377b4-d2d3-4208-8470-db3bd59abbd6,M098322,,,,accept,deny,0,5,2,0,0,0,550.02,1.49,0,accept
24004041,2016-11-18 03:46:35,b3a09a44-7032-4e0e-a7fd-84386a77ddfe,M098322,,,,accept,deny,0,5,2,0,0,0,928.74,958.25,1,deny
24004344,2016-11-18 03:49:03,1f66711c-4cda-40a2-b50d-6400a26c86b9,M098322,,,,accept,deny,0,5,2,0,0,0,940.72,986.89,1,deny
24010761,2016-11-18 04:39:41,2c6bf95f-3e62-4969-837c-6593b7e7690d,M098322,,,,accept,settlement,0,0,0,0,0,0,0.69,0.08,0,accept
24012012,2016-11-18 04:50:39,1f866e88-46df-4afc-92b1-75197d41abd0,M098322,,,,accept,settlement,0,0,0,0,0,0,0.32,0.0,0,accept
24012285,2016-11-18 04:53:23,45408c21-863b-42f1-ab0d-7995e585935f,M098322,SC0000749,deny,0,deny,None,0,5,2,0,0,0,12.39,0.17,0,deny
24012285,2016-11-18 04:53:23,45408c21-863b-42f1-ab0d-7995e585935f,M098322,SC0000750,deny,0,deny,None,0,5,2,0,0,0,12.39,0.17,0,deny
24012507,2016-11-18 04:55:42,35fe10fc-6ccd-4673-b045-b1594a401d11,M098322,,,,accept,settlement,0,0,0,0,0,0,2.85,0.0,0,accept
24013821,2016-11-18 05:09:57,11497ad2-5d21-4d3c-9ea8-83d83dfa52f9,M098322,,,,accept,deny,0,5,2,0,0,0,1.11,0.0,0,accept
24014202,2016-11-18 05:13:39,670d9432-ae37-4ecd-8a32-cf022badda17,M098322,,,,accept,deny,0,5,2,0,0,0,36.22,310.23,0,accept
24022839,2016-11-18 06:31:50,ac9273b7-8b00-4aec-bb7e-9072307819ed,M098322,,,,accept,deny,0,5,2,0,0,0,5.27,0.04,0,accept
24022866,2016-11-18 06:32:00,470c414e-dfd1-4313-9d45-1e985070c9b5,M098322,,,,accept,deny,0,5,2,0,0,0,99.72,50.58,0,accept
24034362,2016-11-18 08:05:57,70eff366-bcf9-4a63-8d1f-eace8715e745,M098322,,,,accept,deny,0,5,2,0,0,0,114.52,6.15,0,accept
24034446,2016-11-18 08:06:36,60056e40-8a64-4ff3-8026-df9e99e30490,M098322,,,,accept,deny,0,5,2,0,0,0,104.57,50.58,0,accept
24042654,2016-11-18 09:19:33,7b556575-b526-4453-a96a-0fd39c7c5fb0,M098322,,,,accept,deny,0,5,2,0,0,0,7.73,1.74,0,accept
24046899,2016-11-18 09:57:42,f1d4f1c2-8808-4797-adbb-b736f8d80683,M098322,,,,accept,deny,0,5,2,0,0,0,906.93,34.92,0,accept
24047082,2016-11-18 09:59:29,e4cb6f09-ffd8-4060-bb12-975607ba00e2,M098322,,,,accept,deny,0,5,2,0,0,0,952.92,588.94,0,accept
